diseaseId	diseaseName	drugId	drugName	type	mechanismOfAction	actionType	symbol	name	phase	status	source
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS6	NADH:ubiquinone oxidoreductase subunit S6	1	Completed	https://clinicaltrials.gov/study/NCT03072485
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFV3	NADH:ubiquinone oxidoreductase subunit V3	1	Completed	https://clinicaltrials.gov/study/NCT03072485
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS5	NADH:ubiquinone oxidoreductase subunit S5	1	Completed	https://clinicaltrials.gov/study/NCT03072485
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA11	NADH:ubiquinone oxidoreductase subunit A11	1	Completed	https://clinicaltrials.gov/study/NCT03072485
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2	1	Completed	https://clinicaltrials.gov/study/NCT03072485
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB1	NADH:ubiquinone oxidoreductase subunit B1	1	Completed	https://clinicaltrials.gov/study/NCT03072485
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA6	NADH:ubiquinone oxidoreductase subunit A6	1	Completed	https://clinicaltrials.gov/study/NCT03072485
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		COXFA4L2	cytochrome c oxidase hypoxia associated subunit FA4L2	1	Completed	https://clinicaltrials.gov/study/NCT03072485
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		COXFA4	cytochrome c oxidase associated subunit FA4	1	Completed	https://clinicaltrials.gov/study/NCT03072485
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND2	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2	1	Completed	https://clinicaltrials.gov/study/NCT03072485
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND5	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5	1	Completed	https://clinicaltrials.gov/study/NCT03072485
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND1	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1	1	Completed	https://clinicaltrials.gov/study/NCT03072485
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA7	NADH:ubiquinone oxidoreductase subunit A7	1	Completed	https://clinicaltrials.gov/study/NCT03072485
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB2	NADH:ubiquinone oxidoreductase subunit B2	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB3	NADH:ubiquinone oxidoreductase subunit B3	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA8	NADH:ubiquinone oxidoreductase subunit A8	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA10	NADH:ubiquinone oxidoreductase subunit A10	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA2	NADH:ubiquinone oxidoreductase subunit A2	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA9	NADH:ubiquinone oxidoreductase subunit A9	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB8	NADH:ubiquinone oxidoreductase subunit B8	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA12	NADH:ubiquinone oxidoreductase subunit A12	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA6	NADH:ubiquinone oxidoreductase subunit A6	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		COXFA4L2	cytochrome c oxidase hypoxia associated subunit FA4L2	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA13	NADH:ubiquinone oxidoreductase subunit A13	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		COXFA4	cytochrome c oxidase associated subunit FA4	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND3	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND1	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3	1	Suspended	https://clinicaltrials.gov/study/NCT03713801
EFO_0022597	aging	CHEMBL191	LOSARTAN	Small molecule	Type-1 angiotensin II receptor antagonist		AGTR1	angiotensin II receptor type 1	1	Completed	https://clinicaltrials.gov/study/NCT01384591
EFO_0022597	aging	CHEMBL2097081	NITROPRUSSIDE	Small molecule	Soluble guanylate cyclase activator		GUCY1B1	guanylate cyclase 1 soluble subunit beta 1	1	Completed	https://clinicaltrials.gov/study/NCT00945256
EFO_0022597	aging	CHEMBL386630	TESTOSTERONE	Small molecule	Androgen Receptor agonist		AR	androgen receptor	1	Completed	https://clinicaltrials.gov/study/NCT02203656,https://clinicaltrials.gov/study/NCT00309855
EFO_0022597	aging	CHEMBL429910	DAPAGLIFLOZIN	Small molecule	Sodium/glucose cotransporter 2 inhibitor		SLC5A2	solute carrier family 5 member 2	1	Completed	https://clinicaltrials.gov/study/NCT04401904
EFO_0022597	aging	CHEMBL1201716	MECASERMIN	Protein	Insulin-like growth factor I receptor agonist		IGF1R	insulin like growth factor 1 receptor	0.5	Recruiting	https://clinicaltrials.gov/study/NCT03932162
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAB1	NADH:ubiquinone oxidoreductase subunit AB1	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS1	NADH:ubiquinone oxidoreductase core subunit S1	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB4	NADH:ubiquinone oxidoreductase subunit B4	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS7	NADH:ubiquinone oxidoreductase core subunit S7	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA8	NADH:ubiquinone oxidoreductase subunit A8	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF4	NADH:ubiquinone oxidoreductase complex assembly factor 4	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA1	NADH:ubiquinone oxidoreductase subunit A1	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA2	NADH:ubiquinone oxidoreductase subunit A2	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB5	NADH:ubiquinone oxidoreductase subunit B5	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA9	NADH:ubiquinone oxidoreductase subunit A9	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS6	NADH:ubiquinone oxidoreductase subunit S6	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS4	NADH:ubiquinone oxidoreductase subunit S4	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS5	NADH:ubiquinone oxidoreductase subunit S5	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA3	NADH:ubiquinone oxidoreductase subunit A3	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA11	NADH:ubiquinone oxidoreductase subunit A11	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFV2	NADH:ubiquinone oxidoreductase core subunit V2	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB1	NADH:ubiquinone oxidoreductase subunit B1	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		COXFA4L2	cytochrome c oxidase hypoxia associated subunit FA4L2	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		COXFA4	cytochrome c oxidase associated subunit FA4	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND3	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND1	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 1	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA7	NADH:ubiquinone oxidoreductase subunit A7	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL25	ASPIRIN	Small molecule	Cyclooxygenase inhibitor		PTGS2	prostaglandin-endoperoxide synthase 2	0.5	Recruiting	https://clinicaltrials.gov/study/NCT04284397
EFO_0022597	aging	CHEMBL25	ASPIRIN	Small molecule	Cyclooxygenase inhibitor		PTGS1	prostaglandin-endoperoxide synthase 1	0.5	Recruiting	https://clinicaltrials.gov/study/NCT04284397
EFO_0022597	aging	CHEMBL3	NICOTINE	Small molecule	Neuronal acetylcholine receptor; alpha4/beta2 agonist		CHRNA4	cholinergic receptor nicotinic alpha 4 subunit	0.5	Recruiting	https://clinicaltrials.gov/study/NCT05018117
EFO_0022597	aging	CHEMBL3545347	TXA127	Protein	Proto-oncogene Mas agonist		MAS1	MAS1 proto-oncogene, G protein-coupled receptor	0.5	Recruiting	https://clinicaltrials.gov/study/NCT05301192
EFO_0022597	aging	CHEMBL768	ESMOLOL	Small molecule	Beta-1 adrenergic receptor antagonist		ADRB1	adrenoceptor beta 1	0.5	Completed	https://clinicaltrials.gov/study/NCT04181606
EFO_0022597	aging	CHEMBL768	ESMOLOL	Small molecule	Beta-2 adrenergic receptor antagonist		ADRB2	adrenoceptor beta 2	0.5	Completed	https://clinicaltrials.gov/study/NCT04181606
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB2	NADH:ubiquinone oxidoreductase subunit B2	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB7	NADH:ubiquinone oxidoreductase subunit B7	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFC1	NADH:ubiquinone oxidoreductase subunit C1	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS8	NADH:ubiquinone oxidoreductase core subunit S8	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial glycerol-3-phosphate dehydrogenase inhibitor		GPD2	glycerol-3-phosphate dehydrogenase 2	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB3	NADH:ubiquinone oxidoreductase subunit B3	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA5	NADH:ubiquinone oxidoreductase subunit A5	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA10	NADH:ubiquinone oxidoreductase subunit A10	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF1	NADH:ubiquinone oxidoreductase complex assembly factor 1	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB10	NADH:ubiquinone oxidoreductase subunit B10	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB11	NADH:ubiquinone oxidoreductase subunit B11	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB9	NADH:ubiquinone oxidoreductase subunit B9	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFC2	NADH:ubiquinone oxidoreductase subunit C2	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS2	NADH:ubiquinone oxidoreductase core subunit S2	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFV3	NADH:ubiquinone oxidoreductase subunit V3	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB6	NADH:ubiquinone oxidoreductase subunit B6	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFB8	NADH:ubiquinone oxidoreductase subunit B8	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFV1	NADH:ubiquinone oxidoreductase core subunit V1	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA12	NADH:ubiquinone oxidoreductase subunit A12	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA6	NADH:ubiquinone oxidoreductase subunit A6	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFA13	NADH:ubiquinone oxidoreductase subunit A13	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND6	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND2	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 2	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND5	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND4	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		MT-ND4L	mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL1431	METFORMIN	Small molecule	Mitochondrial complex I (NADH dehydrogenase) inhibitor		NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3	0.5	Completed	https://clinicaltrials.gov/study/NCT02308228
EFO_0022597	aging	CHEMBL3	NICOTINE	Small molecule	Neuronal acetylcholine receptor; alpha4/beta2 agonist		CHRNB2	cholinergic receptor nicotinic beta 2 subunit	0.5	Recruiting	https://clinicaltrials.gov/study/NCT05018117
EFO_0022597	aging	CHEMBL386630	TESTOSTERONE	Small molecule	Androgen Receptor agonist		AR	androgen receptor	0.5	Terminated	https://clinicaltrials.gov/study/NCT02679274
EFO_0022597	aging	CHEMBL413	SIROLIMUS	Small molecule	FK506-binding protein 1A inhibitor		FKBP1A	FKBP prolyl isomerase 1A	0.5	Completed	https://clinicaltrials.gov/study/NCT04608448
