gene,pn_ld_corrected,pn_ld_class5_corrected,pm_ld_corrected,pm_ld_class5_corrected,pn_ld_mafbin1,pn_ld_class5_mafbin1,pm_ld_mafbin1,pm_ld_class5_mafbin1,pn_ld_mafbin2,pn_ld_class5_mafbin2,pm_ld_mafbin2,pm_ld_class5_mafbin2,pn_ld_mafbin3,pn_ld_class5_mafbin3,pm_ld_mafbin3,pm_ld_class5_mafbin3,pn_ld_pnadjust,pn_ld_class5_pnadjust,pm_ld_pnadjust,pm_ld_class5_pnadjust,pn_ld_polygenicity,pn_ld_class5_polygenicity,pm_ld_polygenicity,pm_ld_class5_polygenicity,pn_ld_traitcut,pn_ld_class5_traitcut,pm_ld_traitcut,pm_ld_class5_traitcut,pn_ld_repro,pn_ld_class5_repro,pm_ld_repro,pm_ld_class5_repro,pn_ld_raw,pn_ld_class5_raw,pm_ld_raw,pm_ld_class5_raw,gene_age_num
ABCG1,44.9712506914532,3rd,15.3256294208508,3rd,6.2616870819644,2nd,5.69935052319429,4th,8.23618931688376,3rd,5.70861158640888,2nd,8.19137750642338,2nd,5.81331391668864,2nd,0.244605578673893,1st,5.85854196839933,1st,5.91397849462366,2nd,5.13155097550479,1st,12.4217857283403,3rd,9.00338221056179,1st,26.5937487339928,4th,39.8850049887909,3rd,8.23618931688376,2nd,5.70861158640888,1st,4290
ABCG2,68.0281898213185,5th,29.8386152466309,5th,7.26209595180829,4th,5.60374429397321,3rd,4.87218245823742,1st,7.04164837984465,5th,8.38544833097874,2nd,5.81416702331762,2nd,0.208394651661541,1st,5.79424849085321,1st,8.06451612903226,4th,5.08430060352988,1st,12.0166069505252,2nd,9.20299988146771,1st,21.3696632146829,3rd,39.251979970345,3rd,10.9939740846642,4th,5.67123722267768,1st,8
ABCG4,31.4297462659956,2nd,14.5566811382527,3rd,,,,,12.3019488295453,5th,9.70988626296939,5th,11.2336020701898,5th,7.55319294818689,5th,2.34951785925804,5th,9.76463893632404,5th,9.13978494623656,5th,5.75837026094919,5th,18.232974936188,5th,19.3202263950084,5th,20.8838944682836,2nd,55.2055853967856,4th,12.3019488295453,5th,9.70988626296939,5th,1714
ABCG5,35.1183711848634,2nd,11.0316241387375,2nd,,,,,9.16298526810486,4th,5.9636898713147,3rd,8.91572111604676,3rd,8.56567092352717,5th,1.29783639236434,4th,6.04326543148671,2nd,4.3010752688172,1st,5.76968460661458,5th,11.5195525780096,2nd,10.729591944005,3rd,21.6307940397317,3rd,39.4798993940299,3rd,9.16298526810486,3rd,5.9636898713147,2nd,544
ABCG8,32.930587358737,2nd,12.2972129290838,2nd,7.43993371672416,4th,5.6506974925165,3rd,10.3758274873353,5th,9.94462292871319,5th,8.91572111604676,3rd,8.56567092352717,5th,1.29783639236434,4th,6.31507285261835,3rd,6.72043010752688,3rd,5.41356792168602,3rd,15.4577747228336,4th,10.729591944005,3rd,21.364273195593,3rd,39.4798993940299,3rd,10.3758274873353,4th,6.2646102498407,3rd,454
ABHD1,15.6994089537779,1st,7.79228853831541,1st,,,,,11.6790530116601,5th,6.3474379840663,4th,8.79689173929783,3rd,6.22830373890982,3rd,1.10684660795153,4th,6.41192347083976,3rd,7.79569892473118,4th,5.45496344339963,3rd,16.2724845191613,4th,11.2845533078818,4th,25.1897617255522,4th,59.3845896039989,5th,11.6790530116601,5th,6.3474379840663,4th,1488
ABHD10,25.977359733306,1st,9.88430707677377,1st,5.01916940108882,1st,5.18804385451958,1st,8.04988991252602,2nd,6.03371612105889,3rd,9.01261080274399,3rd,5.78700857878706,2nd,0.215993453105836,1st,6.17582217774391,3rd,5.91397849462366,2nd,5.34096583393421,3rd,13.6939714395727,3rd,9.80973770463995,2nd,16.0260397670145,2nd,36.0339949792387,2nd,9.01261080274399,3rd,6.03371612105889,3rd,680
ABHD11,8.72459287598717,1st,7.00130603971552,1st,,,,,6.12913891629727,1st,5.65669905476457,1st,7.41802232288992,2nd,6.2956970121182,4th,0.91591095459867,3rd,6.49139804566378,4th,4.83870967741936,1st,5.48342500446449,3rd,8.40837709711839,1st,10.560427155004,3rd,27.4620904920408,4th,34.4233118197574,2nd,7.41802232288992,1st,6.2956970121182,3rd,1714
ABHD12,41.1473204527514,3rd,13.3401831949084,3rd,4.15161375115194,1st,5.17649592962352,1st,10.8580372947931,5th,6.43162143992909,4th,10.8926725751712,4th,6.50106654872243,4th,1.31683115217515,4th,6.58085370173703,4th,8.33333333333333,5th,5.51016187671281,4th,15.1934362243315,4th,11.5768542683126,4th,20.7718503300955,2nd,44.7010127211003,4th,10.8926725751712,4th,6.50106654872243,4th,645
ABHD12B,51.1263428177823,4th,17.9395121370623,4th,4.90132757432745,1st,5.30005936545833,1st,6.94085098376036,1st,5.59705003467188,1st,7.48191591586294,2nd,5.67248153346329,1st,0.251778334404504,1st,5.7494062644481,1st,5.10752688172043,1st,5.05067627305973,1st,8.83882868690315,1st,9.31294510273883,1st,16.1302145271887,2nd,33.3956783277948,2nd,7.48191591586294,1st,5.67248153346329,1st,4290
ABHD13,77.3004062599259,5th,37.0454519782842,5th,5.10803701402947,1st,5.31139790606962,1st,7.39000478834043,2nd,5.7992996547932,2nd,5.37284079250831,1st,5.2476996636858,1st,0,1st,5.39517083616399,1st,2.68817204301075,1st,4.77196014041609,1st,4.48101844746651,1st,9.51998546429326,2nd,16.4242556683971,2nd,39.9952530154494,3rd,7.39000478834043,1st,5.31139790606962,1st,1714
ABHD14A,59.2996191398119,4th,20.8509818693439,5th,8.05702807702413,5th,5.91491196471371,5th,,,,,7.33028964387656,1st,6.090327401322,3rd,0.710385207985988,3rd,6.27177387105773,3rd,4.83870967741936,1st,5.39257211711573,3rd,10.4479137574407,1st,9.88626290895563,2nd,,,,,8.05702807702413,2nd,6.090327401322,3rd,4290
ABHD14B,71.3910565011544,5th,29.5086927063903,5th,5.64111331759065,2nd,5.69160576884003,3rd,,,,,7.33028964387656,1st,6.090327401322,3rd,0.710385207985988,3rd,6.27177387105773,3rd,4.3010752688172,1st,5.39257211711573,3rd,7.101979904292,1st,9.88626290895563,2nd,,,,,7.33028964387656,1st,6.090327401322,3rd,1064
ABHD15,28.4416032606814,2nd,13.9986067455392,3rd,,,,,10.7091270665136,5th,10.3648822664489,5th,13.163404960569,5th,17.8972311074325,5th,1.77726033290056,5th,18.0145032130387,5th,8.33333333333333,5th,5.91324787548752,5th,21.8272301857979,5th,39.4931030743408,5th,20.5765127608648,2nd,151.983917183184,5th,13.163404960569,5th,17.8972311074325,5th,454
ABHD16B,52.8402530053536,4th,17.3177198818533,4th,6.46078534626783,3rd,5.71161561544596,4th,8.83227898035287,3rd,6.22820178665183,4th,,,,,0.956308372478126,4th,6.38674040571882,3rd,5.91397849462366,2nd,5.44495213219723,3rd,14.1895823906038,3rd,10.8685951256311,3rd,15.3689415715009,1st,38.5827671981532,3rd,8.83227898035287,2nd,6.22820178665183,3rd,4290
ABHD17A,39.0365658042372,3rd,12.5308131292569,2nd,6.50972047397177,3rd,5.53529214804674,2nd,9.95638369131006,4th,6.306719675643,4th,7.15986348476267,1st,6.16210862740895,3rd,1.2683485061626,4th,6.42285957325942,3rd,5.91397849462366,2nd,5.4591589330811,3rd,14.1137120275021,3rd,10.9883829695737,4th,16.120693235982,2nd,50.4727815581717,4th,9.95638369131006,4th,6.306719675643,3rd,544
ABHD17B,25.1120660640583,1st,10.482849080964,2nd,5.68012256877132,2nd,5.33883587527521,1st,7.10386553707225,1st,5.50601371003234,1st,,,,,0.126013979079472,1st,5.59489894783285,1st,4.56989247311828,1st,4.93156152531871,1st,6.546097111837,1st,8.66457978132303,1st,3.99773245337012,1st,24.7286791662625,1st,7.10386553707225,1st,5.50601371003234,1st,810
ABHD17C,67.352613124726,5th,26.9336445691387,5th,5.283466723452,1st,5.36853205185699,1st,11.5164195876844,5th,6.51453199328646,4th,12.8181926340925,5th,6.68785557165529,4th,2.06372391672697,5th,6.86243242943734,4th,8.33333333333333,5th,5.56929084714995,4th,18.1972721848835,5th,12.0279338919485,4th,37.931025476456,5th,45.2858239129937,4th,12.8181926340925,5th,6.68785557165529,4th,645
ABHD2,51.8219143293396,4th,16.723355364357,4th,8.51110788401221,5th,5.79332156967709,4th,7.90527868164728,2nd,5.90402499448501,3rd,9.29701825520928,3rd,6.05552952759342,3rd,1.19562191110658,4th,6.18562459369565,3rd,6.45161290322581,3rd,5.34653767086364,3rd,14.5165931165344,4th,10.3688615030533,3rd,21.408953333877,3rd,85.704685920524,5th,9.29701825520928,3rd,6.05552952759342,3rd,1488
ABHD3,58.3076746469772,4th,19.5615968543044,4th,5.76981895970485,2nd,5.44923786168188,2nd,9.66398540691435,4th,6.00792571564934,3rd,8.49405487157094,3rd,5.61581737730906,1st,0.518295791696424,2nd,6.14611870218809,2nd,6.45161290322581,3rd,5.32364531687125,2nd,14.9951770998774,4th,10.1205032382198,3rd,24.9486740253825,3rd,50.378883967438,4th,9.66398540691435,3rd,6.00792571564934,2nd,1488
ABHD4,42.8654090267696,3rd,13.627940240748,3rd,6.19609513540368,2nd,5.4374834106807,2nd,7.41122338843154,2nd,5.58762504684709,1st,9.21384110673802,3rd,6.00177744305051,3rd,0.519386436749615,2nd,6.11991315492469,2nd,5.91397849462366,2nd,5.30788664168744,2nd,10.5840180363135,2nd,9.65351323457309,2nd,10.8796307703172,1st,30.5774183829573,1st,9.21384110673802,3rd,6.00177744305051,2nd,1064
ABHD5,52.5934463029088,4th,16.8478243812747,4th,6.53047451724367,3rd,5.57345029574854,3rd,6.74128816263771,1st,5.63765202782836,1st,8.64952587049927,3rd,5.70297151396353,1st,0,1st,5.80809619842996,1st,5.64516129032258,2nd,5.09457569381534,1st,11.9089883155344,2nd,9.34533905099193,1st,21.0585805759928,3rd,29.8073812362975,1st,8.64952587049927,2nd,5.70297151396353,1st,1064
ABHD6,34.072014139768,2nd,11.3085664617296,2nd,5.07347377307943,1st,5.11366674052263,1st,8.01004380038106,2nd,6.63097332246896,5th,10.1304950747866,4th,7.1039115481865,5th,0.879101393909915,3rd,7.26402353591743,5th,7.25806451612903,4th,5.62165436848845,5th,15.8192243010462,4th,12.9717308146113,5th,24.9923643797218,4th,58.3922652584399,4th,10.1304950747866,4th,7.1039115481865,5th,680
ABHD8,26.5034828913305,1st,9.22303566312283,1st,,,,,10.74548201542,5th,6.45440249484315,4th,10.5843381907695,4th,6.6534351521708,4th,0.985031940559253,4th,6.82437547869164,4th,7.52688172043011,4th,5.56283024224211,4th,17.4664792283308,5th,11.441039085161,4th,27.1938698015624,4th,61.0985774694427,5th,10.74548201542,4th,6.6534351521708,4th,1488
ABI1,31.9867009732698,2nd,11.0374656474162,2nd,,,,,10.5810521056001,5th,6.43598550822037,4th,8.53247607143207,3rd,5.87721132284168,2nd,0.502206537832079,2nd,6.53620948604461,4th,7.25806451612903,4th,5.49745764984836,4th,15.8857113589498,4th,10.5405272114838,3rd,25.4884182723285,4th,37.4515484268162,3rd,10.5810521056001,4th,6.43598550822037,4th,645
ABI2,69.301158622686,5th,23.094002214753,5th,6.72869990086875,3rd,5.84617499189413,4th,9.53740849940723,4th,6.45041077478405,4th,14.6288519088169,5th,7.31865773150092,5th,1.85323267874382,5th,7.50060514671956,5th,10.752688172043,5th,5.64383064353364,5th,22.3732083954697,5th,13.6305868621242,5th,35.5495407545065,5th,45.5832741324761,4th,14.6288519088169,5th,7.31865773150092,5th,645
ABI3,56.8151144055811,4th,19.834635977014,4th,7.07101020548568,3rd,6.03900352493596,5th,10.2982118003606,4th,6.62233219044996,5th,12.7364477502918,5th,8.26625230782113,5th,2.06062522313347,5th,8.43096113103802,5th,9.40860215053763,5th,5.70219603374582,5th,17.3319938144378,5th,15.2530628597988,5th,32.3524897197508,5th,85.4947325635307,5th,12.7364477502918,5th,8.26625230782113,5th,332
ABI3BP,88.4382728841676,5th,18.4004957000711,4th,6.76039126009089,3rd,5.59225536892412,3rd,8.90898686862973,3rd,5.86139837896237,2nd,10.101412071239,4th,5.6723323843036,1st,0.903619733002272,3rd,6.08451245863776,2nd,6.45161290322581,3rd,5.28591532588329,2nd,13.4633021427698,3rd,9.93024159577534,2nd,27.0223359405465,4th,48.9226419594693,4th,10.101412071239,4th,5.95914360025118,2nd,645
ABL1,58.8408403580463,4th,21.8838656049838,5th,7.37302417480208,4th,5.49617420287767,2nd,9.62554472439184,4th,6.05934812129173,3rd,10.0103583890367,4th,6.80090982302688,4th,0.489165791369014,2nd,7.00819088810888,4th,6.72043010752688,3rd,5.59110315539124,4th,17.3964932230933,5th,12.5540939196176,4th,21.8045764316654,3rd,60.2978075330273,5th,10.0103583890367,4th,6.80090982302688,4th,886
ABL2,58.205215780329,4th,21.754131744105,5th,6.86312062747641,3rd,5.85121976069119,4th,6.96271019193772,1st,5.68573431750972,1st,8.29780790463951,2nd,5.79556362868217,2nd,0.814515033392662,3rd,5.99792008492536,2nd,5.91397849462366,2nd,5.22932607649195,2nd,13.9873119898696,3rd,9.348242154937,1st,19.3294387832142,2nd,47.8309114964721,4th,8.29780790463951,2nd,5.85121976069119,2nd,886
ABLIM1,78.8288911774077,5th,19.3609695949913,4th,6.95956597060046,3rd,5.76320723161264,4th,8.55869822183183,3rd,5.77562971115826,2nd,8.35989251038382,2nd,5.86791261421046,2nd,0.241947724048017,1st,6.02345084558354,2nd,5.91397849462366,2nd,5.24638669354475,2nd,13.8194853110896,3rd,10.1855306841649,3rd,21.8298804733807,3rd,50.6980391825072,4th,8.55869822183183,2nd,5.86791261421046,2nd,544
ABLIM2,76.7684496478095,5th,16.5322366955812,4th,7.17253076723663,4th,5.65156936872141,3rd,8.41887553630699,3rd,5.9138983177917,3rd,9.53566897710775,3rd,6.00237349431083,3rd,0.71810925898037,3rd,6.17819975382868,3rd,6.45161290322581,3rd,5.34232312267706,3rd,12.9158575614349,3rd,9.71490625131408,2nd,27.4849308324157,4th,38.6769832921727,3rd,9.53566897710775,3rd,6.00237349431083,2nd,645
ABLIM3,54.3410975793686,4th,18.6369041465145,4th,6.54155076305238,3rd,5.48845022326771,2nd,9.56099178289089,4th,6.00470051601413,3rd,10.1999343227881,4th,6.39189315414635,4th,0.971660811424698,4th,6.5195583842617,4th,7.25806451612903,4th,5.4924241744912,4th,16.0470077288145,4th,11.22267782285,4th,16.5207918785636,2nd,33.152438150316,2nd,10.1999343227881,4th,6.39189315414635,4th,645
ABO,54.409149152542,4th,19.1886568473961,4th,6.59895230808608,3rd,5.59222202110616,3rd,23.8905490711818,5th,12.4653895241722,5th,20.9065015430906,5th,11.8740887195922,5th,7.19552159709038,5th,12.5288477173144,5th,12.0967741935484,5th,5.83440342302155,5th,34.6457833267494,5th,10.5780165667449,3rd,31.9107878759305,5th,58.2389384981124,4th,23.8905490711818,5th,12.4653895241722,5th,382
ABR,42.3791342158829,3rd,14.4054560731599,3rd,6.7858669582863,3rd,5.77441586714649,4th,9.31572001008024,4th,5.68621669709301,1st,9.25186353851579,3rd,5.79277448987463,2nd,0.515232491041196,2nd,6.22873931142339,3rd,6.45161290322581,3rd,5.3702565875231,3rd,13.1783050810753,3rd,9.8680510125894,2nd,33.0442518703693,5th,57.0931314276144,4th,9.31572001008024,3rd,6.11746749580643,3rd,987
ABRA,61.2291116304298,5th,23.7898393286057,5th,5.60687975090458,2nd,5.17842567663725,1st,8.52960456081402,3rd,5.84967737820114,2nd,10.4744456677519,4th,6.17251487388749,3rd,0.445372828600174,2nd,6.32480333756824,3rd,7.25806451612903,4th,5.41805026127447,3rd,12.513173892142,3rd,10.052419009811,2nd,25.8153266956119,4th,34.3632791419655,2nd,10.4744456677519,4th,6.17251487388749,3rd,645
ABRACL,43.8710282526927,3rd,13.8665143793824,3rd,3.82428616071833,1st,5.41477302148855,2nd,6.89905879844241,1st,6.0265549472191,3rd,8.28052223686128,2nd,6.01305820907513,3rd,0.738832635326765,3rd,6.15534535433505,2nd,5.37634408602151,2nd,5.32908238576975,2nd,9.7662051060653,1st,10.3155203958624,3rd,21.6890083976066,3rd,45.0683260549122,4th,8.28052223686128,2nd,6.0265549472191,2nd,680
ABT1,41.1407861980888,3rd,15.9565166199852,3rd,4.89951932931842,1st,5.25493494872464,1st,23.0798429463082,5th,10.9265810391272,5th,12.1646543889305,5th,8.45750520938807,5th,6.09351677153213,5th,9.86481927225062,5th,12.0967741935484,5th,5.76164425014825,5th,30.3327403388708,5th,19.6504172550576,5th,45.3104144287798,5th,89.4354840088828,5th,23.0798429463082,5th,10.9265810391272,5th,4290
ABTB1,16.0764679421094,1st,8.16172120840668,1st,,,,,8.00830317638707,2nd,6.06278568825248,3rd,6.94452995743074,1st,5.8786324713953,2nd,0.470544043300075,2nd,6.21649864204587,3rd,5.64516129032258,2nd,5.36364506453935,3rd,13.3896257972944,3rd,10.7929128760283,3rd,15.9347859907264,2nd,29.1365554513814,1st,8.00830317638707,2nd,6.06278568825248,3rd,950
ABTB2,77.3720013464223,5th,25.7920654324663,5th,5.76633220324432,2nd,5.48874849705361,2nd,8.45343877725703,3rd,5.82413328633538,2nd,8.52681757937352,3rd,5.93537903977675,2nd,0.523837233753911,2nd,6.05370994444984,2nd,5.64516129032258,2nd,5.26622777199154,2nd,12.8289492336001,3rd,9.89956000986864,2nd,21.0374293234365,3rd,39.5163040739986,3rd,8.52681757937352,2nd,5.93537903977675,2nd,1064
ACAA1,37.451380076121,2nd,12.9236865107054,2nd,7.06428073595653,3rd,5.71167462434092,4th,9.84346896865121,4th,6.2078701588174,4th,6.09176149938379,1st,5.71994363540314,2nd,0.480259266275772,2nd,6.35525419904246,3rd,6.72043010752688,3rd,5.43165955404365,3rd,13.7678660238684,3rd,11.55736935113,4th,27.1518792935628,4th,43.1626436445292,3rd,9.84346896865121,3rd,6.2078701588174,3rd,645
ACAA2,41.1073395842478,3rd,14.9873863236337,3rd,7.02201186354474,3rd,5.77852106651513,4th,7.50768196352474,2nd,5.66811476145427,1st,8.94492026170786,3rd,5.75657718559884,2nd,0.858737986742906,3rd,6.00275102543792,2nd,6.18279569892473,3rd,5.232578484737,2nd,12.8721781579272,3rd,10.0697543840001,3rd,20.2463337471556,2nd,25.9828572009097,1st,8.94492026170786,3rd,5.77852106651513,1st,1292
ACACA,45.3422608202316,3rd,15.2652925472613,3rd,8.23493640856375,5th,5.73761847735611,4th,8.98509384472776,3rd,6.26220313291202,4th,10.2599684840457,4th,6.83778556348231,4th,1.24238240061726,4th,6.46244775212566,3rd,7.52688172043011,4th,5.59028348168416,4th,16.1473055852265,4th,10.8366352929273,3rd,32.2559535095842,5th,43.8424710745785,4th,10.2599684840457,4th,6.26220313291202,3rd,645
ACACB,35.2240409122612,2nd,12.4405877840782,2nd,7.7519897046774,4th,5.70239341095456,4th,8.80561946765683,3rd,5.95301498689933,3rd,7.67636529525562,2nd,5.80153269866879,2nd,0.740558514953957,3rd,6.10901364539052,2nd,5.91397849462366,2nd,5.30120193251026,2nd,12.8073856330803,3rd,10.0819828964632,3rd,27.0449073178929,4th,45.8223331539279,4th,8.80561946765683,2nd,5.95301498689933,2nd,950
ACAD10,73.2042431110169,5th,21.2475649296131,5th,9.08711828809552,5th,6.23182414269329,5th,18.0651702683025,5th,10.5869070360956,5th,18.8920172117765,5th,10.3453469735652,5th,1.29688173437627,4th,6.62360688698488,4th,5.64516129032258,2nd,5.52127436398241,4th,13.8536967926835,3rd,11.3696963784114,4th,26.7975209837953,4th,38.6534574368364,3rd,18.8920172117765,5th,6.59276677973951,4th,1064
ACAD11,27.9229481864716,2nd,10.1772005410552,1st,5.86191274866144,2nd,5.65734638240912,3rd,10.4835905451612,5th,5.54531328509576,1st,9.81755150138148,4th,6.65477619535431,4th,2.29954920607464,5th,5.62671795322173,1st,3.76344086021505,1st,4.95645877471279,1st,14.2161222066282,3rd,8.75372709372194,1st,26.279244885581,4th,53.6681686496308,4th,6.62467645645144,1st,5.54531328509576,1st,1488
ACAD8,48.3123623677828,3rd,18.1778441641561,4th,6.79508350401379,3rd,5.72644456748531,4th,6.80826091879679,1st,5.57152878626336,1st,8.84693386418641,3rd,6.08068180208828,3rd,0.741696609290974,3rd,6.23060426530654,3rd,5.91397849462366,2nd,5.37125244251003,3rd,12.1576395966766,2nd,10.0927056836263,3rd,15.9965829361401,2nd,36.2369347509299,2nd,8.84693386418641,2nd,6.08068180208828,3rd,1064
ACAD9,67.1570351810258,5th,27.0626929598033,5th,8.15901687178768,5th,5.78730991695859,4th,7.43543552083666,2nd,5.79860538810301,2nd,7.1819722448045,1st,5.72443255203949,2nd,0.351177277198812,1st,5.90996250565801,1st,5.91397849462366,2nd,5.16843818289932,1st,11.2242024022204,2nd,9.61531368194852,2nd,14.6184056199082,1st,30.367637953653,1st,8.15901687178768,2nd,5.79860538810301,1st,886
ACADL,21.3806714654339,1st,9.14628616266097,1st,,,,,6.92209189423479,1st,5.87077395878645,2nd,7.49195205491739,2nd,6.12332727595534,3rd,0.415840562636591,2nd,6.3096122379031,3rd,5.37634408602151,2nd,5.41099436287979,3rd,11.322935268714,2nd,10.5670519397589,3rd,26.449143451384,4th,60.3643388557222,5th,7.49195205491739,1st,6.12332727595534,3rd,886
ACADM,11.73289241698,1st,6.72986141182352,1st,,,,,5.05698307860407,1st,5.20796420835821,1st,8.57202890013696,3rd,5.55067353176042,1st,0,1st,5.66297946363758,1st,5.64516129032258,2nd,4.98463631226461,1st,9.37886282004266,1st,8.93741030567636,1st,9.1813874502454,1st,24.9202996313537,1st,8.57202890013696,2nd,5.55067353176042,1st,645
ACADS,36.0405841017607,2nd,12.9780515831914,2nd,8.40064789403101,5th,6.53799139087128,5th,8.94383310665941,3rd,7.03200232541665,5th,11.8180252331416,5th,8.531671828678,5th,2.24576093472204,5th,8.66455373479727,5th,8.87096774193548,5th,5.71439152465499,5th,20.4518278763672,5th,17.5028972160142,5th,36.9951739982703,5th,39.9204080010643,3rd,11.8180252331416,5th,8.531671828678,5th,950
ACADSB,55.1366967340137,4th,18.6214286195897,4th,4.92756773458424,1st,5.30450567906813,1st,7.58037862936839,2nd,5.77785505412161,2nd,7.05532807575716,1st,5.56800751274453,1st,0.499154196434273,2nd,5.96659950634797,2nd,4.83870967741936,1st,5.20799383389279,2nd,10.376133443728,1st,10.043697682882,2nd,16.1818231530852,2nd,31.2647099996236,1st,7.58037862936839,1st,5.77785505412161,1st,645
ACADVL,35.3176247135328,2nd,12.0765227511648,2nd,7.99839971649886,4th,5.94582681403828,5th,,,,,15.8908641028423,5th,7.56584214079839,5th,1.55904493305183,5th,7.59284067092578,5th,11.0215053763441,5th,5.65116663510661,5th,21.4206587565277,5th,13.6241544821096,5th,27.2601638088115,4th,45.6938043549385,4th,15.8908641028423,5th,7.56584214079839,5th,1064
ACAN,56.2819792430192,4th,21.4718490986098,5th,6.17468762318624,2nd,10.3420155323355,5th,6.89469768849919,1st,6.89464606878167,5th,9.58887075869175,3rd,6.37609198587272,4th,0.7816433260335,3rd,8.24680390265366,5th,6.45161290322581,3rd,5.80775165968099,5th,12.560035202679,3rd,15.383125680616,5th,22.0330981791465,3rd,183.453790569833,5th,9.58887075869175,3rd,7.68119911203759,5th,645
